0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,Actor_Gender_code,Emotion_code,Emotional_intensity_code,Gender_label,Emotion_label,Intensity_label,x,y
-733.9896407603874,82.99156697472542,3.796793053029571,13.411559355873285,3.1084956378795305,16.03955309785293,-5.652945567572491,5.5606719935325,-7.840987621398841,-1.1772098745531747,-5.728785762027492,-4.109692709138468,3.882382822138632,-1.0434894984069076,1.0040590430825815,-1.4276081309079844,-2.603614123019064,-0.4386400011766017,1.845237010834942,-2.6793825930673463,01,02,02,Male,calm,strong,2.4095275997695786,-0.8587150477388785
-683.9285571865232,74.1370451069248,1.0619159130564724,17.89066235673107,6.343323530850823,11.597566313450155,-5.8880164206058145,6.828432684876661,-6.584461513621716,-1.871721224214299,-10.634796228418676,-2.123432362505779,2.7932220496718796,-3.7413886424888902,0.07424273421933925,2.1909875249190773,-2.982234985178184,-1.3201845491985105,3.288125276848242,-3.3837228162928943,01,03,01,Male,happy,normal,2.0765324271108607,-0.5071019487474666
-679.5378710933988,78.69981554054323,0.6690747422031853,10.391348399458401,5.208329483097528,11.526521093350725,-7.042266951417709,2.0361542937144312,-6.768251752547269,-3.4511536892069334,-8.602938532718275,-2.1420218755811615,2.1546282231008598,-5.774921412288977,-1.6056702551314215,1.343516363646012,-3.6845225625852995,-2.247852270768365,2.963418593030452,-2.2749697556114494,01,03,01,Male,happy,normal,1.230195610678124,-0.5643125255704299
-693.6077616329808,77.67530396737938,2.3579096791333094,12.039347860648142,5.27394863062469,9.538203772508057,-5.277699587434133,3.8137964608059343,-8.26449956617806,-3.2071243217721506,-11.793938516970195,-2.45513025290224,4.333869865195997,-4.883417333587193,-2.1283100736136507,2.04676611577197,-3.1284128362243737,-1.5446191613462783,3.1510393391401585,-3.031167055995292,01,03,01,Male,happy,normal,1.4064366060782247,-0.6157936448177173
-724.8024675150211,83.06355005038266,0.8659417526198175,13.717050785948203,5.395137161939862,15.34467749366117,-3.887924055101558,6.6843856508026125,-9.10931219503357,-2.312169934903779,-7.55857570140252,-2.6653928978692747,4.408948736330688,0.1472605033880359,1.0950107192305463,-0.12744869402394973,-4.138409089270141,-0.09331398997873996,1.5357578168357664,-1.9609848258618787,01,02,02,Male,calm,strong,2.5271523832123854,-0.6719479493756845
-735.8821660963683,83.70097982442972,8.705058237620943,16.96501994478244,1.312130047038907,16.32200618771555,-2.980087935982608,8.199794861805708,-9.668303015048753,1.4795105027683924,-8.096678576346465,-3.220796978180978,3.265878350444949,0.3203302856061452,2.8183923845341474,-0.34010174712554875,-2.9805089509192095,1.2672341402701008,1.059185916223868,-2.9722890079011726,01,02,02,Male,calm,strong,3.0004185173210955,-0.8450657254783586
-627.420437101008,67.70437531230306,-6.669488954063908,9.967615225992244,-3.0760904129731066,7.2087361749985455,-5.0634567651626945,-2.9935553881439083,-10.524827823267255,-4.989576647368984,-8.107445593856111,-8.362472924362335,0.3314787538969965,-4.243650139735533,-5.219749311097412,0.21778522628666439,-4.321857545620481,-4.636044898929149,-1.473587086428116,-3.0157271033117077,01,03,02,Male,happy,strong,-1.1455508258462022,-1.3573631733291243
-736.8085214936237,70.97517140469407,4.851596361577718,13.256425922289583,7.933427793918249,11.799356879736687,-4.935654959198919,6.684547219359103,-3.7823751386261657,-5.055809066760289,-8.600866604438552,-2.9742848498851377,-0.15263110890125947,-3.3814110239809927,0.6318365168836169,-0.12062553908246126,-2.503427077280754,-1.9697887714303004,1.4099522384914682,0.15510249272038765,01,04,01,Male,sad,normal,1.9644670906783293,-0.42442050898586925
-591.9702241484533,72.97099611751763,-6.905820994905053,4.645146595275393,0.41286432030371023,8.77231092223051,-4.1541215169813945,-3.527296735342122,-8.415509980643865,-5.538170100929385,-10.657865349342977,-7.1261589484267,4.071781111583742,-3.4832251748341223,-5.404791364558506,0.8693353295035203,-2.3556379673940806,-4.450651794461288,-0.5784076261380637,-1.7785733861943493,01,03,02,Male,happy,strong,-0.5852438253707342,-0.592303344008199
-568.1388189053555,70.80917532875283,-8.76022363083297,11.967100260613815,-2.9723819657210138,10.001249603589976,-8.55140594967752,0.02781907884963598,-9.052508137559194,-6.3288468145164885,-12.138223965037845,-7.0935775964373855,1.7016893394175732,-5.718075993291116,-3.027519351215617,1.159163782411481,-2.672117758901486,-5.5882480866286395,-1.0657127706827154,-1.959519954382167,01,03,02,Male,happy,strong,-0.9811605831056691,-0.7048524920768273
-554.2306876424336,70.28367326855549,-10.080167602504412,11.619573881496168,-1.271813399905977,10.0290977265318,-6.932470369326769,-0.2982615680245257,-9.17895009893168,-6.300987914631413,-12.876888182226256,-5.181731825273153,3.7896859872711697,-6.87336487103356,-3.9640011309323397,1.6868469796471675,-3.3288595291212246,-5.559685262830773,0.8023906093589808,-1.9896814580237314,01,03,02,Male,happy,strong,-0.7332811318343667,-0.5602597513516174
-732.4855011250974,80.96550662115283,3.4866976992758167,13.031232142953854,8.979397850246404,14.107941170660869,-4.787290933310077,6.040529199093949,-4.208775824489011,-5.162619776256078,-7.1502515877263155,-4.664274758691218,-0.3132729606487735,-2.176818272636103,-0.45821724773268996,-1.0323433046535166,-2.970264644923177,-0.028320857640439026,0.24600038146691097,-1.661396005616383,01,04,01,Male,sad,normal,2.0030106750978365,-0.9327795303611722
-715.8726288836217,74.98529974235933,2.9195248241035276,11.441712373547256,6.960729756128908,13.466070756842106,-6.726049461036648,4.731559659103155,-6.0603496872201355,-5.060844397142784,-7.618045543667465,-3.548214735947137,-1.2796027370050458,-3.505268697349654,1.5040182950513243,-1.6673061485985212,-4.647080933002442,-1.3987227743900725,0.42264046751586715,-3.0675158307441532,01,04,01,Male,sad,normal,1.256920550995886,-1.1131356407720907
-766.650689157468,73.99262285261511,2.476380804804642,10.077653604718877,7.928803687768479,11.792142332377425,-5.250398720101079,4.038564817405382,-4.807724940311229,-4.966983087431838,-7.713053984553463,-2.5745974138641907,0.20226591057680043,-1.4582434008563239,-0.09136566301244294,-0.9052935954685964,-2.4779260179379774,-1.9300309470439139,0.17508858964421872,-1.3837138766556798,01,04,01,Male,sad,normal,1.7028758317119512,-0.6964677583633071
-704.1219117599535,77.84680318333523,5.104487956034962,14.811197095750398,8.495483530191812,15.001171029513017,-6.490653421976569,5.849811863660727,-5.334416235525628,-4.531125644601809,-6.278417974328189,-1.5516637795438895,0.5133356992393843,-4.036991976991991,0.8173359784861344,-0.8209399126042488,-3.6783235246504264,-1.7731990531770676,1.946357809645985,-2.2444905325345603,01,04,02,Male,sad,strong,2.124411141664036,-0.8968255017865226
-650.4346848976355,71.00574948097416,-1.6740137121717642,11.137110844706982,6.426335698394856,11.24323678087874,-6.424381934439795,1.0434893851605906,-7.529534026638472,-6.578287700121716,-13.766916241371941,-3.780865304371971,1.1671070033102802,-6.466519577803103,-1.8466763424576107,0.4499354681655507,-4.204726733272592,-3.664912241612396,1.6820561524360602,-1.8880977601473723,01,04,02,Male,sad,strong,0.1774132508639579,-0.8431892320206581
-652.2411599358566,69.28093047516586,-3.692370847622987,11.728852644857207,3.01276379275865,11.10181241045223,-6.106992873043141,-1.5688688909156514,-6.384501890081535,-5.752694323199857,-10.740143121763854,-4.384000304333291,1.1800428613340226,-6.00856405609526,-2.2729588180217695,0.7032987660238538,-3.6963769826029895,-4.539521476663245,1.7904214341114721,-3.054036102759119,01,04,02,Male,sad,strong,0.07190477137179821,-0.9148058468567655
-578.988586632693,62.40531019011502,-8.723744100925643,13.807442285935533,1.789456149504892,6.853795880008712,-6.779373505160921,1.6812302907138421,-3.1294827763182633,-0.8724660935586869,-9.711342525348961,-3.9222550846922872,1.1898439605940403,-3.7243230715858857,-1.965661016257084,0.1943553855184944,-4.415186880054337,-2.114754903728809,-0.7156221616764916,-3.3726477069674883,01,05,01,Male,angry,normal,0.20482970114697896,-0.46598575312256485
-558.0854955329388,60.27934315414132,-9.112476469788879,13.652972975836816,-2.484475405252837,6.028104074782883,-7.8273572666149445,0.5168045764610153,-7.951961865839189,-5.88161346677185,-9.349528944510286,-5.449630031364704,-1.708810906844997,-5.190379909622191,-4.184617212943316,-1.3502677442910083,-4.801324256651736,-2.6253170577599825,-1.9707814095821314,-4.778129262253237,01,05,01,Male,angry,normal,-1.411311849982244,-1.0559126329741508
-636.4866370077427,70.9531972674215,-4.674070384688827,14.97172358308214,3.3033532536233388,11.23985680515362,-7.639232727213541,1.099604217969634,-7.387783306599753,-5.972332112468189,-11.932846756450434,-3.0089716138520726,1.6879238254022422,-5.366695058804676,-1.5202534384630526,0.6162870428987214,-5.021552034607084,-4.008816549717793,2.2532140472770306,-3.006332088898101,01,04,02,Male,sad,strong,0.26808460708355186,-0.8787945456500276
-595.0195316335986,58.63714334953428,-2.3243770368048517,13.656709774896049,2.5880088753597876,7.256905218065369,-6.04572612965294,2.1109595265778287,-5.78430457651441,-4.3475433680045725,-9.437116164238018,-3.4407593858548347,-0.09714852764015214,-5.349866359905209,-0.6060028187504248,-0.7197382756564686,-4.5572646715124145,-1.5897217094644434,0.05045477347207441,-2.8712645771155576,01,05,01,Male,angry,normal,0.062086548804592766,-0.45957485569828166
-557.418230893216,59.95205941277846,-3.688814808910134,12.916796770745933,-0.013789416546893321,8.497369817839436,-7.3896728331391675,1.7407537560288555,-4.216524662987093,-5.3085869343494565,-10.202171559683107,-4.530847722639717,0.6808320716242289,-4.907951997626367,-2.2346214631617527,1.434627771410877,-5.041984105342119,-3.2938829702428074,0.4591670968514764,-3.1179285813691138,01,05,01,Male,angry,normal,-0.2133409408471525,-0.46203972669443855
-382.94440325239293,53.89682107246617,-23.297332795665053,4.580229470080489,-9.285056238630347,-0.8754957769513757,-10.370818049887806,-2.3217237651648364,-15.359920171621365,-8.762623050916641,-11.351445086519792,-7.909097155013826,-5.036430502908353,-4.709555430132103,-5.811622329654829,-4.917650977114582,-6.537002365639706,-2.721989568770333,-1.558791329701089,-2.805562088763935,01,05,02,Male,angry,strong,-4.478573817327681,-0.1344100243696927
-398.2573801087263,52.276158794974556,-28.403061128471297,12.268518534866622,-10.869940949378618,3.713203422720062,-12.764251359969418,-1.9750133628770161,-11.161587647921333,-6.19708970933691,-13.10420587114843,-9.455248649518401,-1.810881247498124,-7.40011718253442,-6.044141866599898,-2.0582322357492115,-4.838791296468653,-3.4016045453641666,-3.4816219844703107,-5.374157851470322,01,05,02,Male,angry,strong,-4.130797454619641,-0.5811720675027809
-338.9581922659152,44.92454093039904,-24.29561251291489,3.9138779982121576,-13.2842206598865,1.4593486535890607,-13.047070522387394,-4.977758844635321,-16.90449901588085,-7.389267664350557,-14.391401426101899,-8.849215236746176,-2.091372239657375,-5.751227572959968,-8.465787878325896,-3.0351899673480394,-6.529008970142491,-1.3187076432733804,-2.6784706090695964,-1.4834404061037596,01,05,02,Male,angry,strong,-5.160652101797785,0.3277491228259924
-433.88440264394615,54.00362976882248,-22.4593013685275,10.354471840708785,-7.012625683039934,4.459576046662673,-9.943160812631913,-1.8999836142876863,-10.482300791925413,-7.3657169614497455,-12.76192823486701,-6.574690803045344,-1.5217125779846015,-6.770356377923903,-6.641203528559781,-0.28721326188602386,-6.8199982671561425,-2.4198908948008633,-1.3616115701982054,-2.933405401958357,01,05,02,Male,angry,strong,-3.1900123746115563,-0.22348628174913496
-647.238124904424,73.50654328516701,4.930393774361257,20.474741925561343,7.834418806021415,16.947177221006793,-2.299517618025452,6.473452440968101,-3.9217749679951024,-2.709322930757677,-5.261230980262551,0.1207535438750549,2.1282552875231118,-1.6311737554083452,2.3206619641945117,2.008651360945812,-1.8739300826068295,0.5932272093504977,3.9788153022985786,0.7149076647985849,01,06,01,Male,fearful,normal,3.60761089865382,0.6310471471116286
-620.8692486094703,72.92555334477545,3.069638088343436,15.84561648322778,5.005441276212655,15.862975823630148,-6.974336150232023,2.5582346889984966,-6.3995053402280115,-6.2472747223199345,-8.195703435233057,-2.013455219260828,0.4904936608592613,-3.397026789314649,3.788898633786122,1.4706989596791602,-3.01617126997643,0.39531025913870654,5.018989219175933,0.32392116149120803,01,06,01,Male,fearful,normal,2.0201089448445213,0.8274012009182229
-635.4308812528392,72.68808473657043,-2.9527740226722305,10.28298956374579,2.145199480642646,12.781552562138021,-7.854213864424739,0.47031341382024316,-9.592291703258896,-9.22754662456386,-11.441821048186586,-3.842963453138783,0.27875700360688604,-6.730493021699717,-1.3350575171320753,-0.5868436475425717,-5.139950874794504,-1.9411871487727403,3.147849653928086,-1.7394504059179487,01,06,01,Male,fearful,normal,-0.20902866133391,-0.509192392087424
-648.9740077311267,78.30235123121287,-1.7424387361425546,14.43158757896264,6.241876319296827,14.456553266392664,-5.611793790906492,4.6549690835991395,-8.246460938122782,-6.148351373595524,-7.476689103830572,-0.21183333668853602,0.5937346111713246,-1.9911114714689007,0.9711013707304649,0.013414443278777227,-2.9713143091973935,0.8971278400398557,1.8041458563268782,-1.2302071778553785,01,06,01,Male,fearful,normal,1.8276490135397732,0.2029141599617387
-433.3019206026401,61.54007000526544,-13.17569790348923,0.0569570620898588,-7.565680567075413,10.044459431353724,-4.906713233780584,-2.5687630762369693,-12.32653126889146,-12.545833292962552,-11.449150907098307,-8.183514549189534,-1.376478016783634,-7.932918602107322,-7.481744690813853,-3.9514433217934646,-6.171547960966307,-2.4592203021882995,0.498985299905371,-1.8305974625340036,01,06,02,Male,fearful,strong,-3.297421965756783,-0.5041289649420357
-653.0073978232871,65.54431122979017,1.4677494607555737,11.09294593870537,-4.316812976563569,13.434914852700478,-7.12618808691995,1.509321816533566,-10.47017930138767,-2.3894237140304835,-11.835936910044172,-3.841439820536087,0.7690637402498687,-4.313313361495181,-4.42769874233538,-1.640344494794801,-4.275540091438739,-0.8502705226590906,-0.9075602988888779,-3.9347478692552396,01,07,01,Male,disgust,normal,-0.3028314338899674,-1.2509606302079963
-452.256721086777,64.26329665680504,-13.677936649822923,5.03271937384054,-7.836919452078402,9.111679109916288,-4.4763600704490765,-1.2368182108186951,-15.049938241226005,-9.26995108809093,-12.923872624149054,-9.072375952909477,2.0995218331854817,-3.051472719575072,-7.781032287455951,-4.40727422973229,-6.311862946286648,-3.8780036154642445,1.2771644456800633,-1.258285276904402,01,06,02,Male,fearful,strong,-2.630544758870478,-0.7856600495539733
-681.2214856871229,78.88362092562677,0.12867654757091754,11.795809729160105,0.9876606879934474,13.565272105006526,-6.526605288115695,3.7329937323326714,-9.424510360843387,-3.3148102142132854,-10.499206761191449,-4.464769158091941,2.7165937155591005,-5.951193768585816,-2.682945432723929,-0.8417780557941811,-6.400971410498276,0.05195502741935118,-0.3510262448792744,-4.640184871818369,01,07,01,Male,disgust,normal,0.45025510241845257,-1.675633666366692
-474.54273862189893,74.86431411651552,-14.51854321597042,9.22037163970294,-4.851329122443792,11.193395041949207,-1.2679719073172495,3.744566113843086,-9.144187254376146,-9.757796193491068,-9.550325583910649,-3.457730535919977,3.3112345930007048,-2.239110421340082,-3.303853342757905,1.1318630991459437,-3.970063916400153,0.2591413416209065,4.368307757948432,3.6401489881774274,01,06,02,Male,fearful,strong,0.31807052395164254,1.6322232212032952
-400.850486887844,62.25199558240615,-16.473381271062447,5.933530349513535,-9.444200511952085,5.083923268317919,-7.274177012329635,0.8850089792712132,-14.255374652107088,-13.725147830290174,-12.329836648450108,-9.437575111418294,-1.9672490618352187,-5.850719300312557,-8.221803843465418,-4.616810072541849,-8.434274460466638,-5.3593733952247895,0.21847553807416792,-0.32333878793544957,01,06,02,Male,fearful,strong,-3.869103118022533,-0.9251735104865921
-700.3428759559921,84.59790450812557,5.776148614259663,14.642626614567495,3.434236773030666,12.270372433936156,-4.20255015313149,8.199332904455003,-12.219121045309157,-3.7911102702657935,-6.892866425391595,0.20357351100807694,-0.9375006273952772,-2.4304182412720565,-0.43950227502691624,-0.21039477380014313,-4.740743578333133,-1.790047785130284,1.0144525197890237,-2.358416088379617,01,07,01,Male,disgust,normal,1.7569606261389064,-1.12677083626419
-514.2090111861336,61.11099219357819,-6.693434854236495,7.119903086376082,-13.141234686233924,1.2704735503566602,-7.105440649208466,-1.457296531911867,-14.000561163778801,-11.953342328182844,-9.29223103314352,-6.934684029919017,-2.621089000524529,-3.289559411028816,-4.987305735497917,-4.174775567524156,-6.099491803151579,-3.77577119290435,-4.468794456392656,-5.464526372204273,01,07,02,Male,disgust,strong,-3.4724766215893794,-1.4024536608810951
-693.280882573252,68.034034468041,1.9750905627550417,11.899817547556912,2.2685295437205637,9.418974257470028,-4.043690531360017,7.134194743830592,-12.038190922703041,-2.483994010136264,-6.68574208422904,0.20061948979867156,1.3775648148085644,-2.6585022551636257,-0.9851177692737288,-0.5627575188028473,-4.925611931359738,-1.6203719157770407,1.899796262348379,-3.1085896085909206,01,07,01,Male,disgust,normal,1.2994798418966318,-0.7571768258510423
-520.5405697531055,55.44095412069794,-12.789508341004906,10.565351995009845,-9.093494106141675,3.5532378726978444,-11.604456464964585,-4.76966271086377,-18.18045116845117,-8.21383960924012,-6.398290938432753,-6.2706684889996875,-1.5954171784327809,-5.694692120724694,-4.209718500542554,-5.551961088142195,-7.482674422358241,-1.9492149734550748,-0.005807608583677627,-4.315854026779,01,07,02,Male,disgust,strong,-3.281164723445195,-0.9790802662153748
-679.2995733800583,64.04111649182866,2.525355762973183,9.743007037613781,2.074314362921864,10.626676846055322,-5.171599028245132,0.637158710672361,-5.934022883095199,-3.828536655200936,-6.006710686899025,-5.404739444371007,1.9098552617588265,-3.715434354261549,-2.0661340094883185,-0.23866738358477604,-3.9930907243439364,-3.804047955562269,0.6648365042077423,-2.7748723574013012,01,08,01,Male,surprised,normal,0.6323510759027288,-1.0564396570788557
-628.9576898653127,67.50799601543382,-5.036690536195639,10.820067329029596,0.3433460946612236,12.224993017040921,-7.153407273680992,0.43670035338917274,-7.598815257602978,-3.0798353308438218,-7.990680026060355,-4.641810569483463,3.142331872306008,-5.56174872625502,-3.2899691160516737,1.2728790204491083,-3.5208636450901905,-3.769290958820856,0.747868546588298,-2.5187055667083675,01,08,02,Male,surprised,strong,0.25882653208398687,-0.705201928878505
-549.6085170775275,59.82161609955243,3.9864701191635468,18.777026780290484,-10.73634671006556,5.534567741030788,-5.5263959127858175,0.8657927076907953,-15.845590949231951,-6.6470623580133115,-3.7561765717674085,-5.9516426494651835,-7.9454817308369075,-2.5424038622101386,-4.653845506446147,-4.914611526263913,-10.318490778364906,-3.5939768664362446,-2.6604439539086435,-7.734886799134112,01,07,02,Male,disgust,strong,-2.2338387995576388,-2.948978459595508
-707.2544219745251,65.81222035463948,0.39870540416390715,8.459862455533171,4.743787461216009,11.846127520148906,-4.468698578025313,-0.018774632496800836,-6.09241197480542,-3.4243356512823957,-7.39088552827151,-1.4570307989334734,1.3017770788420626,-4.2875061817840265,-2.169272434131953,0.04231204040739358,-3.331366483034254,-4.295700394633615,1.2390165845915022,-1.3791650657427357,01,08,01,Male,surprised,normal,0.9753479202754538,-0.6981724302323706
-525.60788805649,56.08383243842677,-0.559632283580001,9.276145227423093,-6.9877590491401005,5.482700605638069,-6.483217657370814,-1.6705133213775145,-15.758885851075632,-7.53065147017306,-6.277404653100295,-4.1104724246928015,-4.797231611421291,-4.6905811682901986,-5.2954307644210985,-4.750789529542729,-5.368617532825849,-4.305297777848682,-0.751735665105729,-3.662919290408315,01,07,02,Male,disgust,strong,-2.3415076025284263,-1.2727511187424547
-629.1770756795928,66.08909368120077,-7.352691107518481,13.902604534229054,-1.710395751310077,10.30949861850537,-8.4812419268385,0.9202623117381026,-6.696085936914179,-6.425755674187093,-10.449927811998483,-1.7377801577833918,-0.12092773208092643,-4.569211170315777,-2.4786723540761635,0.4454904168060119,-4.85954023687888,-4.598864690952784,0.6082236739737684,-3.732073301716858,01,08,02,Male,surprised,strong,-0.32714518360248107,-0.8159332286853722
-610.9531423381276,63.7842890379804,-6.098380277855912,10.515009717226077,-2.8278026013899797,8.334166541038588,-5.722168564356089,1.0251711674946165,-10.117926407589232,-5.266945532486714,-8.199911755122047,-4.905186930728123,0.6445218868235985,-4.219680155331686,-3.5075944097323237,-0.17820957918142888,-3.7216980253082297,-5.871185528037974,-1.0175163929559214,-1.3799887347379771,01,08,02,Male,surprised,strong,-0.6434456955922434,-0.8491856781913517
-583.7001045546319,58.77569351596891,-6.359496164555771,10.30080085015826,-1.2749366568008533,8.558701401438725,-7.91350896000469,1.139433075924946,-7.879966372564011,-4.218493168359402,-8.814162169721955,-5.46350827507632,0.4683845895370052,-4.005719378055075,-4.478482608699183,0.06700216959313396,-3.737550191660391,-4.803246661454382,-1.5197504722150015,-2.76522758489864,01,08,02,Male,surprised,strong,-0.7875237245478393,-0.8424070857865621
-698.8534605336689,63.96066184455134,-0.8858638457945328,11.6112104443273,0.27096088515004657,7.479338278836468,-7.8976092570468035,2.7589516711589717,-6.113207210153138,-3.0909566565391184,-7.139968715088155,-3.486652057015854,0.36065247409844603,-3.6243019532701446,-3.4647613770374317,0.7670019050875515,-4.4838493714357535,-3.573340892861774,1.2134401125923413,-2.8652775227318057,01,08,01,Male,surprised,normal,0.4044906875374008,-0.8936995739070348
-689.3940495746082,70.91035612757426,1.6139976378606138,13.872520510924941,3.8284075231869448,11.299435429532545,-6.158170530591366,3.8699162635085753,-6.675709747149985,-3.858678355506515,-8.293786051122904,-1.8832900316362053,1.6591703116910992,-3.4801238247244393,-0.7349270285221379,-1.5384274883838926,-3.6239656124546427,-2.0790426937610325,1.6564459476276032,-2.1975528576741508,01,08,01,Male,surprised,normal,1.2636669971463466,-0.7547662876173549
-675.8519618487483,68.95927475933394,-4.962723934656624,5.4230676009108345,0.6098272818788981,3.1607806928174678,-9.528728391512855,2.647623059675099,-9.230346301572357,-3.492292896583189,-2.7755522462745943,-0.8583877439987366,-3.2529551932479484,-3.187126506661322,-2.539294928683931,-3.914927635672455,-0.5669322396500559,-4.179866251467029,-5.086664699822891,-0.24413132342355906,02,01,01,Female,neutral,normal,-0.4626952200698087,-0.4680414940759764
-677.4971195967792,66.73811765940121,-7.0661515110983135,6.711454007276253,2.3169795165615596,2.5783608707649104,-9.735902579681692,3.739981648944198,-9.666509430897182,-1.5746849020736993,-2.7582842732422783,-1.9053948599620174,-2.6085886724542418,-2.970693489909469,-3.064228888461567,-4.46455736503232,-0.8616342531570648,-3.491749891017308,-5.282005058659433,-0.7961524715555528,02,01,01,Female,neutral,normal,-0.40555448929061605,-0.6747426523672332
-640.2935270497303,64.62710447840715,-5.604509419573574,3.4808083698582575,-2.0973497583375553,2.7072755906872885,-9.131986227717826,2.264604275399872,-9.457745480592262,-4.598970054220789,-3.9462280051537686,-1.7236564558275829,-3.94108821509454,-3.444255073077611,-3.959688609271326,-4.343119782776504,0.02940504658453032,-3.3125176230710487,-6.1670315370613,-1.0005992811564814,02,01,01,Female,neutral,normal,-1.1820568816340689,-0.3918107167931004
-659.4988620602719,61.31746872707188,-5.994521599111332,4.492684764297455,-2.642964971680004,2.5183528638497212,-10.720066989843167,2.6871069417000584,-10.313991628302762,-4.754116373770864,-4.688742894971661,-2.453131862230287,-4.550966394733382,-3.107609556180269,-4.701205053658021,-5.952856631083616,-1.5708305710916175,-4.0100303175679715,-7.036825626977372,-0.30438764038861277,02,01,01,Female,neutral,normal,-1.6471446174064068,-0.8729879655870681
